Currency,Strike,Total_GEX,Total_Abs_Gamma,Daily_Call_Settle,Daily_Call_OI,Daily_Put_Settle,Daily_Put_OI,Global_Call_OI,Global_Put_OI,R68_High,R68_Low,R95_High,R95_Low,Global_Month,Daily_Month,Daily_Expiry,Global_Expiry,Futures_Spot,Gamma_Flip,Gamma_Flip_Status,Quality_Status,Quality_Reasons,Series_Catalog_Version,Spot_Source,Spot_Reference_Month,Spot_Month_Sources,Spot_Observed_Values,Spot_Fallback_Details,IV_Source,IV_Expiry,IV_DTE,IV_Input_Rows,IV_Reference_Strike,IV_Fallback_Reason,Input_Rows,Used_Rows,Excluded_Unknown_Rows,Excluded_Unresolved_Expiry_Rows,Excluded_Expired_Rows,Unknown_Option_Types,Estimated_Expiry_Types,Anomaly_Status,Anomaly_Codes,Anomaly_Details,Anomaly_Baseline_Date
XAU,5725.0,1718000.8167808754,7.708461446668117,0.0,0.0,0.0,0.0,0.0,0.0,4731.672667911832,4584.727332088168,4805.145335823665,4511.254664176335,DEC26,AUG26,2026-08-28,2026-11-23,4658.2,4134.522074176856,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER;SEP27=SERIES_FORWARD_CLUSTER;DEC28=PUT_CALL_PARITY;JAN28=SERIES_FORWARD_CLUSTER;FEB28=PUT_CALL_PARITY,AUG26=4658.2;SEP26=4658.1;NOV26=4693.25;OCT26=4657.6;OCT27=5103;DEC26=4693.2;JAN27=4729.55;JUN27=4798.4;FEB27=4729.8;MAR27=4764.55;APR27=4763.65;DEC27=4921.5;MAY27=4798;JUL27=4961;AUG27=4921.4;SEP27=5349.5;DEC28=5716.8;JAN28=5530.9;FEB28=3681.8,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-02,5,156,0.0,NONE,6233,5104,0,0,1129,NONE,MMG,OK,NONE,NONE,2026-08-25
XAU,5730.0,167590.41124165835,0.7637160220635582,0.0,0.0,0.0,0.0,0.0,0.0,4731.672667911832,4584.727332088168,4805.145335823665,4511.254664176335,DEC26,AUG26,2026-08-28,2026-11-23,4658.2,4134.522074176856,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER;SEP27=SERIES_FORWARD_CLUSTER;DEC28=PUT_CALL_PARITY;JAN28=SERIES_FORWARD_CLUSTER;FEB28=PUT_CALL_PARITY,AUG26=4658.2;SEP26=4658.1;NOV26=4693.25;OCT26=4657.6;OCT27=5103;DEC26=4693.2;JAN27=4729.55;JUN27=4798.4;FEB27=4729.8;MAR27=4764.55;APR27=4763.65;DEC27=4921.5;MAY27=4798;JUL27=4961;AUG27=4921.4;SEP27=5349.5;DEC28=5716.8;JAN28=5530.9;FEB28=3681.8,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-02,5,156,0.0,NONE,6233,5104,0,0,1129,NONE,MMG,OK,NONE,NONE,2026-08-25
XAU,5740.0,40808.49975755022,0.18585607112945907,0.0,0.0,0.0,0.0,0.0,0.0,4731.672667911832,4584.727332088168,4805.145335823665,4511.254664176335,DEC26,AUG26,2026-08-28,2026-11-23,4658.2,4134.522074176856,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER;SEP27=SERIES_FORWARD_CLUSTER;DEC28=PUT_CALL_PARITY;JAN28=SERIES_FORWARD_CLUSTER;FEB28=PUT_CALL_PARITY,AUG26=4658.2;SEP26=4658.1;NOV26=4693.25;OCT26=4657.6;OCT27=5103;DEC26=4693.2;JAN27=4729.55;JUN27=4798.4;FEB27=4729.8;MAR27=4764.55;APR27=4763.65;DEC27=4921.5;MAY27=4798;JUL27=4961;AUG27=4921.4;SEP27=5349.5;DEC28=5716.8;JAN28=5530.9;FEB28=3681.8,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-02,5,156,0.0,NONE,6233,5104,0,0,1129,NONE,MMG,OK,NONE,NONE,2026-08-25
XAU,5745.0,12459.110713974254,0.05569900061073791,0.0,0.0,0.0,0.0,0.0,0.0,4731.672667911832,4584.727332088168,4805.145335823665,4511.254664176335,DEC26,AUG26,2026-08-28,2026-11-23,4658.2,4134.522074176856,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER;SEP27=SERIES_FORWARD_CLUSTER;DEC28=PUT_CALL_PARITY;JAN28=SERIES_FORWARD_CLUSTER;FEB28=PUT_CALL_PARITY,AUG26=4658.2;SEP26=4658.1;NOV26=4693.25;OCT26=4657.6;OCT27=5103;DEC26=4693.2;JAN27=4729.55;JUN27=4798.4;FEB27=4729.8;MAR27=4764.55;APR27=4763.65;DEC27=4921.5;MAY27=4798;JUL27=4961;AUG27=4921.4;SEP27=5349.5;DEC28=5716.8;JAN28=5530.9;FEB28=3681.8,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-02,5,156,0.0,NONE,6233,5104,0,0,1129,NONE,MMG,OK,NONE,NONE,2026-08-25
XAU,5750.0,17392372.97945839,78.56668721898552,0.0,0.0,0.0,0.0,0.0,0.0,4731.672667911832,4584.727332088168,4805.145335823665,4511.254664176335,DEC26,AUG26,2026-08-28,2026-11-23,4658.2,4134.522074176856,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER;SEP27=SERIES_FORWARD_CLUSTER;DEC28=PUT_CALL_PARITY;JAN28=SERIES_FORWARD_CLUSTER;FEB28=PUT_CALL_PARITY,AUG26=4658.2;SEP26=4658.1;NOV26=4693.25;OCT26=4657.6;OCT27=5103;DEC26=4693.2;JAN27=4729.55;JUN27=4798.4;FEB27=4729.8;MAR27=4764.55;APR27=4763.65;DEC27=4921.5;MAY27=4798;JUL27=4961;AUG27=4921.4;SEP27=5349.5;DEC28=5716.8;JAN28=5530.9;FEB28=3681.8,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-02,5,156,0.0,NONE,6233,5104,0,0,1129,NONE,MMG,OK,NONE,NONE,2026-08-25
XAU,5760.0,25895.02270411198,0.11741840189521796,0.0,0.0,0.0,0.0,0.0,0.0,4731.672667911832,4584.727332088168,4805.145335823665,4511.254664176335,DEC26,AUG26,2026-08-28,2026-11-23,4658.2,4134.522074176856,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER;SEP27=SERIES_FORWARD_CLUSTER;DEC28=PUT_CALL_PARITY;JAN28=SERIES_FORWARD_CLUSTER;FEB28=PUT_CALL_PARITY,AUG26=4658.2;SEP26=4658.1;NOV26=4693.25;OCT26=4657.6;OCT27=5103;DEC26=4693.2;JAN27=4729.55;JUN27=4798.4;FEB27=4729.8;MAR27=4764.55;APR27=4763.65;DEC27=4921.5;MAY27=4798;JUL27=4961;AUG27=4921.4;SEP27=5349.5;DEC28=5716.8;JAN28=5530.9;FEB28=3681.8,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-02,5,156,0.0,NONE,6233,5104,0,0,1129,NONE,MMG,OK,NONE,NONE,2026-08-25
XAU,5770.0,190035.96031372447,0.8667721083229029,0.0,0.0,0.0,0.0,0.0,0.0,4731.672667911832,4584.727332088168,4805.145335823665,4511.254664176335,DEC26,AUG26,2026-08-28,2026-11-23,4658.2,4134.522074176856,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER;SEP27=SERIES_FORWARD_CLUSTER;DEC28=PUT_CALL_PARITY;JAN28=SERIES_FORWARD_CLUSTER;FEB28=PUT_CALL_PARITY,AUG26=4658.2;SEP26=4658.1;NOV26=4693.25;OCT26=4657.6;OCT27=5103;DEC26=4693.2;JAN27=4729.55;JUN27=4798.4;FEB27=4729.8;MAR27=4764.55;APR27=4763.65;DEC27=4921.5;MAY27=4798;JUL27=4961;AUG27=4921.4;SEP27=5349.5;DEC28=5716.8;JAN28=5530.9;FEB28=3681.8,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-02,5,156,0.0,NONE,6233,5104,0,0,1129,NONE,MMG,OK,NONE,NONE,2026-08-25
XAU,5775.0,2657598.335724257,11.895718191813897,0.0,0.0,0.0,0.0,0.0,0.0,4731.672667911832,4584.727332088168,4805.145335823665,4511.254664176335,DEC26,AUG26,2026-08-28,2026-11-23,4658.2,4134.522074176856,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER;SEP27=SERIES_FORWARD_CLUSTER;DEC28=PUT_CALL_PARITY;JAN28=SERIES_FORWARD_CLUSTER;FEB28=PUT_CALL_PARITY,AUG26=4658.2;SEP26=4658.1;NOV26=4693.25;OCT26=4657.6;OCT27=5103;DEC26=4693.2;JAN27=4729.55;JUN27=4798.4;FEB27=4729.8;MAR27=4764.55;APR27=4763.65;DEC27=4921.5;MAY27=4798;JUL27=4961;AUG27=4921.4;SEP27=5349.5;DEC28=5716.8;JAN28=5530.9;FEB28=3681.8,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-02,5,156,0.0,NONE,6233,5104,0,0,1129,NONE,MMG,OK,NONE,NONE,2026-08-25
XAU,5780.0,20435.522282948656,0.09277855788294369,0.0,0.0,0.0,0.0,0.0,0.0,4731.672667911832,4584.727332088168,4805.145335823665,4511.254664176335,DEC26,AUG26,2026-08-28,2026-11-23,4658.2,4134.522074176856,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER;SEP27=SERIES_FORWARD_CLUSTER;DEC28=PUT_CALL_PARITY;JAN28=SERIES_FORWARD_CLUSTER;FEB28=PUT_CALL_PARITY,AUG26=4658.2;SEP26=4658.1;NOV26=4693.25;OCT26=4657.6;OCT27=5103;DEC26=4693.2;JAN27=4729.55;JUN27=4798.4;FEB27=4729.8;MAR27=4764.55;APR27=4763.65;DEC27=4921.5;MAY27=4798;JUL27=4961;AUG27=4921.4;SEP27=5349.5;DEC28=5716.8;JAN28=5530.9;FEB28=3681.8,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-02,5,156,0.0,NONE,6233,5104,0,0,1129,NONE,MMG,OK,NONE,NONE,2026-08-25
XAU,5790.0,358695.3339317544,1.64620581243438,0.0,0.0,0.0,0.0,0.0,0.0,4731.672667911832,4584.727332088168,4805.145335823665,4511.254664176335,DEC26,AUG26,2026-08-28,2026-11-23,4658.2,4134.522074176856,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER;SEP27=SERIES_FORWARD_CLUSTER;DEC28=PUT_CALL_PARITY;JAN28=SERIES_FORWARD_CLUSTER;FEB28=PUT_CALL_PARITY,AUG26=4658.2;SEP26=4658.1;NOV26=4693.25;OCT26=4657.6;OCT27=5103;DEC26=4693.2;JAN27=4729.55;JUN27=4798.4;FEB27=4729.8;MAR27=4764.55;APR27=4763.65;DEC27=4921.5;MAY27=4798;JUL27=4961;AUG27=4921.4;SEP27=5349.5;DEC28=5716.8;JAN28=5530.9;FEB28=3681.8,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-02,5,156,0.0,NONE,6233,5104,0,0,1129,NONE,MMG,OK,NONE,NONE,2026-08-25
XAU,5800.0,16348982.373052109,74.65657929639465,0.0,0.0,0.0,0.0,0.0,0.0,4731.672667911832,4584.727332088168,4805.145335823665,4511.254664176335,DEC26,AUG26,2026-08-28,2026-11-23,4658.2,4134.522074176856,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER;SEP27=SERIES_FORWARD_CLUSTER;DEC28=PUT_CALL_PARITY;JAN28=SERIES_FORWARD_CLUSTER;FEB28=PUT_CALL_PARITY,AUG26=4658.2;SEP26=4658.1;NOV26=4693.25;OCT26=4657.6;OCT27=5103;DEC26=4693.2;JAN27=4729.55;JUN27=4798.4;FEB27=4729.8;MAR27=4764.55;APR27=4763.65;DEC27=4921.5;MAY27=4798;JUL27=4961;AUG27=4921.4;SEP27=5349.5;DEC28=5716.8;JAN28=5530.9;FEB28=3681.8,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-02,5,156,0.0,NONE,6233,5104,0,0,1129,NONE,MMG,OK,NONE,NONE,2026-08-25
XAU,5810.0,331981.6281812438,1.507217121862636,0.0,0.0,0.0,0.0,0.0,0.0,4731.672667911832,4584.727332088168,4805.145335823665,4511.254664176335,DEC26,AUG26,2026-08-28,2026-11-23,4658.2,4134.522074176856,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER;SEP27=SERIES_FORWARD_CLUSTER;DEC28=PUT_CALL_PARITY;JAN28=SERIES_FORWARD_CLUSTER;FEB28=PUT_CALL_PARITY,AUG26=4658.2;SEP26=4658.1;NOV26=4693.25;OCT26=4657.6;OCT27=5103;DEC26=4693.2;JAN27=4729.55;JUN27=4798.4;FEB27=4729.8;MAR27=4764.55;APR27=4763.65;DEC27=4921.5;MAY27=4798;JUL27=4961;AUG27=4921.4;SEP27=5349.5;DEC28=5716.8;JAN28=5530.9;FEB28=3681.8,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-02,5,156,0.0,NONE,6233,5104,0,0,1129,NONE,MMG,OK,NONE,NONE,2026-08-25
XAU,5820.0,369017.97943055583,1.6125811286336305,0.0,0.0,0.0,0.0,0.0,0.0,4731.672667911832,4584.727332088168,4805.145335823665,4511.254664176335,DEC26,AUG26,2026-08-28,2026-11-23,4658.2,4134.522074176856,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER;SEP27=SERIES_FORWARD_CLUSTER;DEC28=PUT_CALL_PARITY;JAN28=SERIES_FORWARD_CLUSTER;FEB28=PUT_CALL_PARITY,AUG26=4658.2;SEP26=4658.1;NOV26=4693.25;OCT26=4657.6;OCT27=5103;DEC26=4693.2;JAN27=4729.55;JUN27=4798.4;FEB27=4729.8;MAR27=4764.55;APR27=4763.65;DEC27=4921.5;MAY27=4798;JUL27=4961;AUG27=4921.4;SEP27=5349.5;DEC28=5716.8;JAN28=5530.9;FEB28=3681.8,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-02,5,156,0.0,NONE,6233,5104,0,0,1129,NONE,MMG,OK,NONE,NONE,2026-08-25
XAU,5825.0,327029.5888274725,1.5013878462681096,0.0,0.0,0.0,0.0,0.0,0.0,4731.672667911832,4584.727332088168,4805.145335823665,4511.254664176335,DEC26,AUG26,2026-08-28,2026-11-23,4658.2,4134.522074176856,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER;SEP27=SERIES_FORWARD_CLUSTER;DEC28=PUT_CALL_PARITY;JAN28=SERIES_FORWARD_CLUSTER;FEB28=PUT_CALL_PARITY,AUG26=4658.2;SEP26=4658.1;NOV26=4693.25;OCT26=4657.6;OCT27=5103;DEC26=4693.2;JAN27=4729.55;JUN27=4798.4;FEB27=4729.8;MAR27=4764.55;APR27=4763.65;DEC27=4921.5;MAY27=4798;JUL27=4961;AUG27=4921.4;SEP27=5349.5;DEC28=5716.8;JAN28=5530.9;FEB28=3681.8,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-02,5,156,0.0,NONE,6233,5104,0,0,1129,NONE,MMG,OK,NONE,NONE,2026-08-25
XAU,5840.0,6429.0411916259145,0.027927092344932496,0.0,0.0,0.0,0.0,0.0,0.0,4731.672667911832,4584.727332088168,4805.145335823665,4511.254664176335,DEC26,AUG26,2026-08-28,2026-11-23,4658.2,4134.522074176856,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER;SEP27=SERIES_FORWARD_CLUSTER;DEC28=PUT_CALL_PARITY;JAN28=SERIES_FORWARD_CLUSTER;FEB28=PUT_CALL_PARITY,AUG26=4658.2;SEP26=4658.1;NOV26=4693.25;OCT26=4657.6;OCT27=5103;DEC26=4693.2;JAN27=4729.55;JUN27=4798.4;FEB27=4729.8;MAR27=4764.55;APR27=4763.65;DEC27=4921.5;MAY27=4798;JUL27=4961;AUG27=4921.4;SEP27=5349.5;DEC28=5716.8;JAN28=5530.9;FEB28=3681.8,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-02,5,156,0.0,NONE,6233,5104,0,0,1129,NONE,MMG,OK,NONE,NONE,2026-08-25
